Product_id,date,opening_stock,Units Sold,clossing_stock,restock_quantity,store_id
P0006,06-03-23,172,53,119,0,S002
P0007,06-03-23,339,108,231,0,S002
P0008,06-03-23,142,79,63,0,S002
P0009,06-03-23,198,97,101,0,S002
P0010,06-03-23,211,98,113,0,S002
P0011,06-03-23,341,82,259,0,S002
P0012,06-03-23,698,155,543,0,S002
P0013,06-03-23,477,120,357,0,S002
P0014,06-03-23,425,64,361,0,S002
P0015,06-03-23,1041,81,960,0,S002
P0016,06-03-23,256,90,166,0,S002
P0017,06-03-23,433,62,371,0,S002
P0018,06-03-23,174,64,110,0,S002
P0019,06-03-23,395,88,307,0,S002
P0020,06-03-23,261,45,216,0,S002
P0001,06-03-23,464,170,294,0,S003
P0002,06-03-23,190,44,146,0,S003
P0003,06-03-23,186,89,97,144,S003
P0004,06-03-23,292,144,148,550,S003
P0005,06-03-23,199,90,109,0,S003
P0006,06-03-23,167,102,65,154,S003
P0007,06-03-23,851,189,662,0,S003
P0008,06-03-23,220,67,153,0,S003
P0009,06-03-23,125,125,0,123,S003
P0010,06-03-23,102,102,0,161,S003
P0011,06-03-23,195,112,83,0,S003
P0012,06-03-23,349,81,268,0,S003
P0013,06-03-23,387,104,283,0,S003
P0014,06-03-23,179,123,56,0,S003
P0015,06-03-23,372,52,320,0,S003
P0016,06-03-23,307,80,227,0,S003
P0017,06-03-23,143,59,84,399,S003
P0018,06-03-23,224,74,150,0,S003
P0019,06-03-23,115,69,46,54,S003
P0020,06-03-23,430,85,345,0,S003
P0001,06-03-23,581,109,472,0,S004
P0002,06-03-23,202,65,137,0,S004
P0003,06-03-23,255,68,187,0,S004
P0004,06-03-23,206,77,129,0,S004
P0005,06-03-23,70,70,0,88,S004
P0006,06-03-23,53,47,6,0,S004
P0007,06-03-23,709,122,587,0,S004
P0008,06-03-23,131,66,65,78,S004
P0009,06-03-23,119,87,32,0,S004
P0010,06-03-23,855,224,631,0,S004
P0011,06-03-23,444,100,344,486,S004
P0012,06-03-23,137,95,42,0,S004
P0013,06-03-23,722,57,665,0,S004
P0014,06-03-23,253,81,172,262,S004
P0015,06-03-23,357,91,266,0,S004
P0016,06-03-23,159,83,76,0,S004
P0017,06-03-23,128,78,50,69,S004
P0018,06-03-23,101,71,30,76,S004
P0019,06-03-23,177,27,150,0,S004
P0020,06-03-23,44,33,11,0,S004
P0001,06-03-23,243,138,105,255,S005
P0002,06-03-23,667,86,581,0,S005
P0003,06-03-23,247,116,131,150,S005
P0004,06-03-23,134,124,10,192,S005
P0005,06-03-23,222,144,78,0,S005
P0006,06-03-23,937,88,849,0,S005
P0007,06-03-23,405,99,306,0,S005
P0008,06-03-23,126,126,0,113,S005
P0009,06-03-23,0,0,0,384,S005
P0010,06-03-23,632,81,551,0,S005
P0011,06-03-23,302,92,210,0,S005
P0012,06-03-23,110,90,20,0,S005
P0013,06-03-23,529,71,458,0,S005
P0014,06-03-23,485,52,433,0,S005
P0015,06-03-23,140,100,40,0,S005
P0016,06-03-23,642,100,542,0,S005
P0017,06-03-23,91,50,41,84,S005
P0018,06-03-23,61,61,0,97,S005
P0019,06-03-23,212,61,151,0,S005
P0020,06-03-23,134,65,69,64,S005
P0001,07-03-23,203,67,136,0,S001
P0002,07-03-23,143,143,0,142,S001
P0003,07-03-23,334,103,231,0,S001
P0004,07-03-23,107,61,46,0,S001
P0005,07-03-23,1230,73,1157,0,S001
P0006,07-03-23,283,78,205,0,S001
P0007,07-03-23,498,144,354,0,S001
P0008,07-03-23,116,116,0,140,S001
P0009,07-03-23,122,84,38,62,S001
P0010,07-03-23,304,46,258,0,S001
P0011,07-03-23,177,90,87,0,S001
P0012,07-03-23,76,76,0,285,S001
P0013,07-03-23,75,75,0,254,S001
P0014,07-03-23,616,163,453,0,S001
P0015,07-03-23,72,72,0,144,S001
P0016,07-03-23,636,65,571,0,S001
P0017,07-03-23,61,59,2,80,S001
P0018,07-03-23,188,109,79,158,S001
P0019,07-03-23,123,116,7,117,S001
P0020,07-03-23,215,61,154,0,S001
P0001,07-03-23,269,111,158,0,S002
P0002,07-03-23,328,196,132,297,S002
P0003,07-03-23,751,86,665,0,S002
P0004,07-03-23,691,116,575,0,S002
P0005,07-03-23,297,62,235,0,S002
P0006,07-03-23,119,101,18,81,S002
P0007,07-03-23,231,55,176,0,S002
P0008,07-03-23,63,63,0,141,S002
P0009,07-03-23,344,133,211,0,S002
P0010,07-03-23,113,89,24,87,S002
P0011,07-03-23,259,116,143,0,S002
P0012,07-03-23,543,140,403,675,S002
P0013,07-03-23,357,160,197,508,S002
P0014,07-03-23,915,96,819,0,S002
P0015,07-03-23,960,95,865,0,S002
P0016,07-03-23,551,72,479,0,S002
P0017,07-03-23,371,30,341,0,S002
P0018,07-03-23,110,110,0,189,S002
P0019,07-03-23,307,111,196,0,S002
P0020,07-03-23,216,30,186,0,S002
P0001,07-03-23,294,76,218,0,S003
P0002,07-03-23,677,135,542,0,S003
P0003,07-03-23,241,121,120,0,S003
P0004,07-03-23,148,138,10,657,S003
P0005,07-03-23,709,178,531,672,S003
P0006,07-03-23,219,145,74,121,S003
P0007,07-03-23,662,55,607,0,S003
P0008,07-03-23,153,106,47,191,S003
P0009,07-03-23,123,123,0,153,S003
P0010,07-03-23,161,69,92,0,S003
P0011,07-03-23,417,155,262,0,S003
P0012,07-03-23,268,36,232,0,S003
P0013,07-03-23,283,59,224,0,S003
P0014,07-03-23,597,129,468,0,S003
P0015,07-03-23,1081,135,946,0,S003
P0016,07-03-23,227,118,109,195,S003
P0017,07-03-23,337,78,259,0,S003
P0018,07-03-23,431,112,319,530,S003
P0019,07-03-23,100,100,0,138,S003
P0020,07-03-23,345,32,313,0,S003
P0001,07-03-23,472,78,394,0,S004
P0002,07-03-23,531,57,474,0,S004
P0003,07-03-23,187,78,109,0,S004
P0004,07-03-23,578,43,535,0,S004
P0005,07-03-23,88,87,1,88,S004
P0006,07-03-23,345,157,188,242,S004
P0007,07-03-23,587,104,483,0,S004
P0008,07-03-23,143,44,99,0,S004
P0009,07-03-23,290,79,211,0,S004
P0010,07-03-23,631,124,507,660,S004
P0011,07-03-23,344,62,282,0,S004
P0012,07-03-23,42,42,0,138,S004
P0013,07-03-23,665,159,506,467,S004
P0014,07-03-23,172,70,102,0,S004
P0015,07-03-23,266,137,129,0,S004
P0016,07-03-23,76,76,0,0,S004
P0017,07-03-23,119,46,73,63,S004
P0018,07-03-23,106,106,0,128,S004
P0019,07-03-23,150,69,81,110,S004
P0020,07-03-23,241,36,205,0,S004
P0001,07-03-23,105,105,0,0,S005
P0002,07-03-23,581,106,475,0,S005
P0003,07-03-23,281,88,193,0,S005
P0004,07-03-23,202,109,93,167,S005
P0005,07-03-23,387,131,256,375,S005
P0006,07-03-23,849,155,694,0,S005
P0007,07-03-23,306,150,156,243,S005
P0008,07-03-23,113,113,0,169,S005
P0009,07-03-23,378,138,240,0,S005
P0010,07-03-23,551,82,469,0,S005
P0011,07-03-23,714,128,586,0,S005
P0012,07-03-23,599,73,526,0,S005
P0013,07-03-23,458,204,254,469,S005
P0014,07-03-23,433,95,338,0,S005
P0015,07-03-23,286,108,178,318,S005
P0016,07-03-23,542,150,392,0,S005
P0017,07-03-23,125,55,70,75,S005
P0018,07-03-23,97,97,0,205,S005
P0019,07-03-23,151,55,96,157,S005
P0020,07-03-23,133,113,20,113,S005
P0001,08-03-23,342,79,263,0,S001
P0002,08-03-23,142,118,24,105,S001
P0003,08-03-23,982,160,822,0,S001
P0004,08-03-23,368,116,252,0,S001
P0005,08-03-23,1157,133,1024,0,S001
P0006,08-03-23,205,68,137,0,S001
P0007,08-03-23,354,73,281,0,S001
P0008,08-03-23,140,41,99,0,S001
P0009,08-03-23,100,78,22,84,S001
P0010,08-03-23,258,156,102,0,S001
P0011,08-03-23,338,105,233,0,S001
P0012,08-03-23,186,136,50,0,S001
P0013,08-03-23,254,110,144,0,S001
P0014,08-03-23,453,80,373,318,S001
P0015,08-03-23,144,68,76,0,S001
P0016,08-03-23,571,95,476,0,S001
P0017,08-03-23,82,61,21,54,S001
P0018,08-03-23,237,99,138,0,S001
P0019,08-03-23,124,124,0,115,S001
P0020,08-03-23,154,86,68,0,S001
P0001,08-03-23,714,87,627,0,S002
P0002,08-03-23,132,72,60,0,S002
P0003,08-03-23,665,88,577,0,S002
P0004,08-03-23,575,116,459,0,S002
P0005,08-03-23,235,174,61,0,S002
P0006,08-03-23,99,62,37,70,S002
P0007,08-03-23,590,56,534,0,S002
P0008,08-03-23,141,95,46,117,S002
P0009,08-03-23,211,40,171,0,S002
P0010,08-03-23,111,62,49,88,S002
P0011,08-03-23,687,115,572,0,S002
P0012,08-03-23,403,98,305,0,S002
P0013,08-03-23,197,70,127,0,S002
P0014,08-03-23,819,34,785,0,S002
P0015,08-03-23,865,69,796,0,S002
P0016,08-03-23,479,79,400,0,S002
P0017,08-03-23,341,124,217,386,S002
P0018,08-03-23,189,36,153,0,S002
P0019,08-03-23,196,87,109,0,S002
P0020,08-03-23,472,41,431,0,S002
P0001,08-03-23,218,51,167,0,S003
P0002,08-03-23,542,177,365,486,S003
P0003,08-03-23,120,120,0,140,S003
P0004,08-03-23,10,10,0,0,S003
P0005,08-03-23,531,158,373,0,S003
P0006,08-03-23,195,97,98,110,S003
P0007,08-03-23,607,101,506,0,S003
P0008,08-03-23,47,46,1,0,S003
P0009,08-03-23,153,69,84,0,S003
P0010,08-03-23,92,92,0,166,S003
P0011,08-03-23,262,43,219,0,S003
P0012,08-03-23,232,122,110,248,S003
P0013,08-03-23,224,88,136,0,S003
P0014,08-03-23,468,79,389,0,S003
P0015,08-03-23,946,116,830,0,S003
P0016,08-03-23,109,83,26,0,S003
P0017,08-03-23,259,84,175,0,S003
P0018,08-03-23,319,37,282,0,S003
P0019,08-03-23,138,138,0,246,S003
P0020,08-03-23,313,106,207,607,S003
P0001,08-03-23,1410,59,1351,0,S004
P0002,08-03-23,474,126,348,0,S004
P0003,08-03-23,390,30,360,0,S004
P0004,08-03-23,535,52,483,0,S004
P0005,08-03-23,89,89,0,113,S004
P0006,08-03-23,188,83,105,0,S004
P0007,08-03-23,483,95,388,0,S004
P0008,08-03-23,99,74,25,98,S004
P0009,08-03-23,211,119,92,379,S004
P0010,08-03-23,507,150,357,0,S004
P0011,08-03-23,282,95,187,0,S004
P0012,08-03-23,138,91,47,116,S004
P0013,08-03-23,506,93,413,0,S004
P0014,08-03-23,364,65,299,0,S004
P0015,08-03-23,486,92,394,473,S004
P0016,08-03-23,413,83,330,0,S004
P0017,08-03-23,136,136,0,126,S004
P0018,08-03-23,128,46,82,0,S004
P0019,08-03-23,191,37,154,0,S004
P0020,08-03-23,205,50,155,0,S004
P0001,08-03-23,255,106,149,0,S005
P0002,08-03-23,475,135,340,0,S005
P0003,08-03-23,193,136,57,108,S005
P0004,08-03-23,260,104,156,0,S005
P0005,08-03-23,256,105,151,0,S005
P0006,08-03-23,694,65,629,0,S005
P0007,08-03-23,156,108,48,328,S005
P0008,08-03-23,169,75,94,0,S005
P0009,08-03-23,240,93,147,0,S005
P0010,08-03-23,469,145,324,498,S005
P0011,08-03-23,586,152,434,590,S005
P0012,08-03-23,526,107,419,463,S005
P0013,08-03-23,254,126,128,0,S005
P0014,08-03-23,338,53,285,0,S005
P0015,08-03-23,178,100,78,0,S005
P0016,08-03-23,392,123,269,0,S005
P0017,08-03-23,145,121,24,100,S005
P0018,08-03-23,205,94,111,0,S005
P0019,08-03-23,96,89,7,0,S005
P0020,08-03-23,133,133,0,114,S005
P0001,09-03-23,263,102,161,170,S001
P0002,09-03-23,129,91,38,169,S001
P0003,09-03-23,822,188,634,0,S001
P0004,09-03-23,252,69,183,215,S001
P0005,09-03-23,1024,40,984,0,S001
P0006,09-03-23,711,127,584,0,S001
P0007,09-03-23,281,70,211,0,S001
P0008,09-03-23,99,99,0,149,S001
P0009,09-03-23,106,106,0,204,S001
P0010,09-03-23,503,95,408,0,S001
P0011,09-03-23,233,86,147,191,S001
P0012,09-03-23,335,230,105,409,S001
P0013,09-03-23,144,126,18,157,S001
P0014,09-03-23,373,150,223,0,S001
P0015,09-03-23,76,49,27,55,S001
P0016,09-03-23,476,285,191,826,S001
P0017,09-03-23,75,75,0,156,S001
P0018,09-03-23,138,86,52,72,S001
P0019,09-03-23,115,99,16,98,S001
P0020,09-03-23,68,68,0,0,S001
P0001,09-03-23,627,85,542,0,S002
P0002,09-03-23,357,119,238,0,S002
P0003,09-03-23,577,53,524,0,S002
P0004,09-03-23,459,135,324,478,S002
P0005,09-03-23,885,84,801,0,S002
P0006,09-03-23,107,81,26,129,S002
P0007,09-03-23,534,97,437,0,S002
P0008,09-03-23,163,145,18,138,S002
P0009,09-03-23,171,84,87,219,S002
P0010,09-03-23,137,137,0,128,S002
P0011,09-03-23,572,51,521,0,S002
P0012,09-03-23,305,85,220,0,S002
P0013,09-03-23,127,105,22,0,S002
P0014,09-03-23,785,90,695,0,S002
P0015,09-03-23,796,100,696,0,S002
P0016,09-03-23,400,104,296,0,S002
P0017,09-03-23,217,53,164,0,S002
P0018,09-03-23,153,153,0,224,S002
P0019,09-03-23,734,59,675,0,S002
P0020,09-03-23,431,43,388,0,S002
P0001,09-03-23,167,167,0,459,S003
P0002,09-03-23,365,115,250,0,S003
P0003,09-03-23,140,122,18,116,S003
P0004,09-03-23,550,161,389,0,S003
P0005,09-03-23,373,65,308,0,S003
P0006,09-03-23,208,75,133,0,S003
P0007,09-03-23,506,95,411,628,S003
P0008,09-03-23,192,130,62,258,S003
P0009,09-03-23,84,84,0,96,S003
P0010,09-03-23,166,80,86,101,S003
P0011,09-03-23,219,92,127,211,S003
P0012,09-03-23,110,57,53,0,S003
P0013,09-03-23,691,51,640,0,S003
P0014,09-03-23,389,80,309,308,S003
P0015,09-03-23,830,105,725,0,S003
P0016,09-03-23,221,113,108,302,S003
P0017,09-03-23,175,65,110,0,S003
P0018,09-03-23,282,49,233,0,S003
P0019,09-03-23,246,148,98,0,S003
P0020,09-03-23,207,67,140,0,S003
P0001,09-03-23,1351,114,1237,0,S004
P0002,09-03-23,348,115,233,441,S004
P0003,09-03-23,360,113,247,343,S004
P0004,09-03-23,483,122,361,322,S004
P0005,09-03-23,113,113,0,112,S004
P0006,09-03-23,347,79,268,0,S004
P0007,09-03-23,388,103,285,456,S004
P0008,09-03-23,123,88,35,65,S004
P0009,09-03-23,92,5,87,0,S004
P0010,09-03-23,357,110,247,0,S004
P0011,09-03-23,187,67,120,0,S004
P0012,09-03-23,163,133,30,160,S004
P0013,09-03-23,413,147,266,0,S004
P0014,09-03-23,299,92,207,0,S004
P0015,09-03-23,394,44,350,0,S004
P0016,09-03-23,330,101,229,264,S004
P0017,09-03-23,126,89,37,76,S004
P0018,09-03-23,82,70,12,73,S004
P0019,09-03-23,154,80,74,83,S004
P0020,09-03-23,155,82,73,141,S004
P0001,09-03-23,149,111,38,179,S005
P0002,09-03-23,340,214,126,685,S005
P0003,09-03-23,165,165,0,185,S005
P0004,09-03-23,156,156,0,190,S005
P0005,09-03-23,526,149,377,0,S005
P0006,09-03-23,629,111,518,0,S005
P0007,09-03-23,291,107,184,0,S005
P0008,09-03-23,94,90,4,78,S005
P0009,09-03-23,531,204,327,567,S005
P0010,09-03-23,324,79,245,0,S005
P0011,09-03-23,434,98,336,0,S005
P0012,09-03-23,419,40,379,0,S005
P0013,09-03-23,128,128,0,0,S005
P0014,09-03-23,285,52,233,240,S005
P0015,09-03-23,396,160,236,0,S005
P0016,09-03-23,269,142,127,604,S005
P0017,09-03-23,124,95,29,86,S005
P0018,09-03-23,111,111,0,184,S005
P0019,09-03-23,164,118,46,218,S005
P0020,09-03-23,114,114,0,242,S005
P0001,10-03-23,161,97,64,207,S001
P0002,10-03-23,207,119,88,157,S001
P0003,10-03-23,634,213,421,792,S001
P0004,10-03-23,183,82,101,0,S001
P0005,10-03-23,984,153,831,0,S001
P0006,10-03-23,584,73,511,0,S001
P0007,10-03-23,782,142,640,0,S001
P0008,10-03-23,149,97,52,0,S001
P0009,10-03-23,204,117,87,95,S001
P0010,10-03-23,408,49,359,0,S001
P0011,10-03-23,147,143,4,248,S001
P0012,10-03-23,105,105,0,0,S001
P0013,10-03-23,175,112,63,146,S001
P0014,10-03-23,223,100,123,420,S001
P0015,10-03-23,82,82,0,98,S001
P0016,10-03-23,191,132,59,0,S001
P0017,10-03-23,156,89,67,0,S001
P0018,10-03-23,124,113,11,166,S001
P0019,10-03-23,114,35,79,0,S001
P0020,10-03-23,788,70,718,0,S001
P0001,10-03-23,542,147,395,431,S002
P0002,10-03-23,238,134,104,318,S002
P0003,10-03-23,524,187,337,472,S002
P0004,10-03-23,324,73,251,0,S002
P0005,10-03-23,801,122,679,0,S002
P0006,10-03-23,155,64,91,0,S002
P0007,10-03-23,437,134,303,568,S002
P0008,10-03-23,156,133,23,149,S002
P0009,10-03-23,87,70,17,0,S002
P0010,10-03-23,128,55,73,69,S002
P0011,10-03-23,521,115,406,0,S002
P0012,10-03-23,220,37,183,0,S002
P0013,10-03-23,530,53,477,0,S002
P0014,10-03-23,695,65,630,0,S002
P0015,10-03-23,696,74,622,0,S002
P0016,10-03-23,296,104,192,0,S002
P0017,10-03-23,164,135,29,0,S002
P0018,10-03-23,224,68,156,0,S002
P0019,10-03-23,675,62,613,0,S002
P0020,10-03-23,388,36,352,0,S002
P0001,10-03-23,0,0,0,0,S003
P0002,10-03-23,250,151,99,0,S003
P0003,10-03-23,134,129,5,184,S003
P0004,10-03-23,1046,112,934,0,S003
P0005,10-03-23,308,211,97,0,S003
P0006,10-03-23,133,19,114,0,S003
P0007,10-03-23,411,85,326,0,S003
P0008,10-03-23,62,62,0,0,S003
P0009,10-03-23,96,96,0,106,S003
P0010,10-03-23,187,115,72,106,S003
P0011,10-03-23,127,49,78,0,S003
P0012,10-03-23,301,57,244,0,S003
P0013,10-03-23,640,72,568,0,S003
P0014,10-03-23,309,140,169,0,S003
P0015,10-03-23,725,94,631,0,S003
P0016,10-03-23,108,86,22,0,S003
P0017,10-03-23,509,69,440,358,S003
P0018,10-03-23,233,46,187,0,S003
P0019,10-03-23,98,98,0,83,S003
P0020,10-03-23,140,67,73,0,S003
P0001,10-03-23,1237,68,1169,0,S004
P0002,10-03-23,233,150,83,0,S004
P0003,10-03-23,247,191,56,0,S004
P0004,10-03-23,361,104,257,0,S004
P0005,10-03-23,112,69,43,82,S004
P0006,10-03-23,268,80,188,279,S004
P0007,10-03-23,285,109,176,0,S004
P0008,10-03-23,100,46,54,50,S004
P0009,10-03-23,87,87,0,538,S004
P0010,10-03-23,247,93,154,0,S004
P0011,10-03-23,606,47,559,0,S004
P0012,10-03-23,190,80,110,0,S004
P0013,10-03-23,733,93,640,0,S004
P0014,10-03-23,207,102,105,174,S004
P0015,10-03-23,350,109,241,0,S004
P0016,10-03-23,229,51,178,0,S004
P0017,10-03-23,113,95,18,86,S004
P0018,10-03-23,85,85,0,133,S004
P0019,10-03-23,157,71,86,0,S004
P0020,10-03-23,73,73,0,271,S004
P0001,10-03-23,38,38,0,215,S005
P0002,10-03-23,126,94,32,0,S005
P0003,10-03-23,185,126,59,203,S005
P0004,10-03-23,190,187,3,235,S005
P0005,10-03-23,377,168,209,347,S005
P0006,10-03-23,518,103,415,514,S005
P0007,10-03-23,512,195,317,0,S005
P0008,10-03-23,82,37,45,50,S005
P0009,10-03-23,327,111,216,0,S005
P0010,10-03-23,245,46,199,0,S005
P0011,10-03-23,336,98,238,0,S005
P0012,10-03-23,379,97,282,0,S005
P0013,10-03-23,469,99,370,0,S005
P0014,10-03-23,233,99,134,0,S005
P0015,10-03-23,236,138,98,319,S005
P0016,10-03-23,127,81,46,0,S005
P0017,10-03-23,115,22,93,0,S005
P0018,10-03-23,184,59,125,0,S005
P0019,10-03-23,46,46,0,0,S005
P0020,10-03-23,242,141,101,166,S005
P0001,11-03-23,234,79,155,0,S001
P0002,11-03-23,245,83,162,0,S001
P0003,11-03-23,421,82,339,0,S001
P0004,11-03-23,316,110,206,0,S001
P0005,11-03-23,831,99,732,0,S001
P0006,11-03-23,511,122,389,0,S001
P0007,11-03-23,640,159,481,659,S001
P0008,11-03-23,52,52,0,80,S001
P0009,11-03-23,182,72,110,93,S001
P0010,11-03-23,359,77,282,0,S001
P0011,11-03-23,195,62,133,0,S001
P0012,11-03-23,409,43,366,0,S001
P0013,11-03-23,209,151,58,201,S001
P0014,11-03-23,441,65,376,0,S001
P0015,11-03-23,98,98,0,179,S001
P0016,11-03-23,59,59,0,0,S001
P0017,11-03-23,67,67,0,91,S001
P0018,11-03-23,177,66,111,0,S001
P0019,11-03-23,79,76,3,82,S001
P0020,11-03-23,718,40,678,0,S001
P0001,11-03-23,395,150,245,0,S002
P0002,11-03-23,104,104,0,0,S002
P0003,11-03-23,337,99,238,0,S002
P0004,11-03-23,251,84,167,0,S002
P0005,11-03-23,679,131,548,0,S002
P0006,11-03-23,91,73,18,80,S002
P0007,11-03-23,303,104,199,0,S002
P0008,11-03-23,172,114,58,185,S002
P0009,11-03-23,236,69,167,193,S002
P0010,11-03-23,142,121,21,120,S002
P0011,11-03-23,406,110,296,439,S002
P0012,11-03-23,858,107,751,0,S002
P0013,11-03-23,477,129,348,554,S002
P0014,11-03-23,630,96,534,0,S002
P0015,11-03-23,622,67,555,0,S002
P0016,11-03-23,192,38,154,0,S002
P0017,11-03-23,415,161,254,469,S002
P0018,11-03-23,156,52,104,0,S002
P0019,11-03-23,613,55,558,0,S002
P0020,11-03-23,352,129,223,392,S002
P0001,11-03-23,459,69,390,0,S003
P0002,11-03-23,585,78,507,0,S003
P0003,11-03-23,189,109,80,0,S003
P0004,11-03-23,934,89,845,0,S003
P0005,11-03-23,769,170,599,693,S003
P0006,11-03-23,114,114,0,131,S003
P0007,11-03-23,326,93,233,0,S003
P0008,11-03-23,258,120,138,268,S003
P0009,11-03-23,106,106,0,121,S003
P0010,11-03-23,178,161,17,136,S003
P0011,11-03-23,289,87,202,268,S003
P0012,11-03-23,244,45,199,0,S003
P0013,11-03-23,568,103,465,0,S003
P0014,11-03-23,169,37,132,0,S003
P0015,11-03-23,631,108,523,0,S003
P0016,11-03-23,324,119,205,276,S003
P0017,11-03-23,440,49,391,0,S003
P0018,11-03-23,717,46,671,0,S003
P0019,11-03-23,83,83,0,162,S003
P0020,11-03-23,73,35,38,0,S003
P0001,11-03-23,1169,97,1072,0,S004
P0002,11-03-23,524,78,446,0,S004
P0003,11-03-23,56,56,0,0,S004
P0004,11-03-23,257,133,124,0,S004
P0005,11-03-23,125,95,30,121,S004
P0006,11-03-23,188,106,82,0,S004
P0007,11-03-23,176,41,135,0,S004
P0008,11-03-23,104,32,72,53,S004
P0009,11-03-23,379,31,348,0,S004
P0010,11-03-23,814,151,663,0,S004
P0011,11-03-23,559,61,498,0,S004
P0012,11-03-23,110,110,0,279,S004
P0013,11-03-23,640,205,435,652,S004
P0014,11-03-23,105,89,16,195,S004
P0015,11-03-23,714,91,623,0,S004
P0016,11-03-23,178,56,122,0,S004
P0017,11-03-23,104,100,4,138,S004
P0018,11-03-23,133,62,71,72,S004
P0019,11-03-23,86,53,33,61,S004
P0020,11-03-23,141,97,44,0,S004
P0001,11-03-23,179,136,43,0,S005
P0002,11-03-23,32,32,0,0,S005
P0003,11-03-23,262,83,179,0,S005
P0004,11-03-23,238,56,182,0,S005
P0005,11-03-23,209,91,118,0,S005
P0006,11-03-23,415,93,322,0,S005
P0007,11-03-23,317,45,272,0,S005
P0008,11-03-23,95,77,18,73,S005
P0009,11-03-23,216,136,80,0,S005
P0010,11-03-23,697,93,604,0,S005
P0011,11-03-23,238,52,186,0,S005
P0012,11-03-23,282,100,182,0,S005
P0013,11-03-23,370,247,123,608,S005
P0014,11-03-23,134,54,80,0,S005
P0015,11-03-23,98,82,16,0,S005
P0016,11-03-23,46,46,0,0,S005
P0017,11-03-23,93,90,3,142,S005
P0018,11-03-23,125,69,56,0,S005
P0019,11-03-23,218,24,194,0,S005
P0020,11-03-23,267,78,189,0,S005
P0001,12-03-23,362,72,290,0,S001
P0002,12-03-23,162,126,36,108,S001
P0003,12-03-23,339,45,294,0,S001
P0004,12-03-23,206,68,138,0,S001
P0005,12-03-23,732,114,618,0,S001
P0006,12-03-23,389,97,292,0,S001
P0007,12-03-23,481,129,352,0,S001
P0008,12-03-23,80,43,37,59,S001
P0009,12-03-23,203,107,96,118,S001
P0010,12-03-23,282,30,252,0,S001
P0011,12-03-23,381,103,278,0,S001
P0012,12-03-23,366,59,307,0,S001
P0013,12-03-23,259,117,142,0,S001
P0014,12-03-23,376,43,333,0,S001
P0015,12-03-23,179,101,78,141,S001
P0016,12-03-23,826,153,673,0,S001
P0017,12-03-23,91,91,0,112,S001
P0018,12-03-23,111,58,53,89,S001
P0019,12-03-23,85,57,28,71,S001
P0020,12-03-23,678,63,615,0,S001
P0001,12-03-23,245,38,207,0,S002
P0002,12-03-23,318,202,116,334,S002
P0003,12-03-23,238,152,86,0,S002
P0004,12-03-23,645,100,545,0,S002
P0005,12-03-23,548,48,500,0,S002
P0006,12-03-23,98,98,0,90,S002
P0007,12-03-23,199,199,0,738,S002
P0008,12-03-23,243,77,166,0,S002
P0009,12-03-23,167,118,49,0,S002
P0010,12-03-23,141,64,77,0,S002
P0011,12-03-23,296,188,108,698,S002
P0012,12-03-23,751,77,674,0,S002
P0013,12-03-23,348,93,255,0,S002
P0014,12-03-23,534,67,467,0,S002
P0015,12-03-23,555,102,453,551,S002
P0016,12-03-23,154,77,77,110,S002
P0017,12-03-23,254,133,121,0,S002
P0018,12-03-23,104,33,71,0,S002
P0019,12-03-23,558,108,450,477,S002
P0020,12-03-23,223,46,177,0,S002
P0001,12-03-23,390,132,258,0,S003
P0002,12-03-23,507,114,393,0,S003
P0003,12-03-23,80,80,0,57,S003
P0004,12-03-23,845,140,705,0,S003
P0005,12-03-23,599,125,474,0,S003
P0006,12-03-23,131,94,37,165,S003
P0007,12-03-23,233,136,97,0,S003
P0008,12-03-23,138,56,82,0,S003
P0009,12-03-23,121,84,37,105,S003
P0010,12-03-23,153,129,24,180,S003
P0011,12-03-23,202,132,70,0,S003
P0012,12-03-23,199,82,117,171,S003
P0013,12-03-23,465,205,260,777,S003
P0014,12-03-23,440,46,394,0,S003
P0015,12-03-23,523,173,350,869,S003
P0016,12-03-23,205,92,113,0,S003
P0017,12-03-23,391,110,281,0,S003
P0018,12-03-23,671,47,624,0,S003
P0019,12-03-23,162,139,23,151,S003
P0020,12-03-23,645,189,456,752,S003
P0001,12-03-23,1072,166,906,0,S004
P0002,12-03-23,446,238,208,438,S004
P0003,12-03-23,343,84,259,0,S004
P0004,12-03-23,446,130,316,519,S004
P0005,12-03-23,151,116,35,133,S004
P0006,12-03-23,361,216,145,391,S004
P0007,12-03-23,135,135,0,723,S004
P0008,12-03-23,125,78,47,105,S004
P0009,12-03-23,348,110,238,0,S004
P0010,12-03-23,663,118,545,0,S004
P0011,12-03-23,498,135,363,513,S004
P0012,12-03-23,279,124,155,0,S004
P0013,12-03-23,435,106,329,0,S004
P0014,12-03-23,190,67,123,0,S004
P0015,12-03-23,623,71,552,0,S004
P0016,12-03-23,386,152,234,360,S004
P0017,12-03-23,142,86,56,99,S004
P0018,12-03-23,143,65,78,93,S004
P0019,12-03-23,94,94,0,95,S004
P0020,12-03-23,315,122,193,0,S004
P0001,12-03-23,258,56,202,0,S005
P0002,12-03-23,685,124,561,0,S005
P0003,12-03-23,179,100,79,74,S005
P0004,12-03-23,182,125,57,94,S005
P0005,12-03-23,465,74,391,0,S005
P0006,12-03-23,322,156,166,0,S005
P0007,12-03-23,272,241,31,382,S005
P0008,12-03-23,91,79,12,62,S005
P0009,12-03-23,647,94,553,0,S005
