product_id,product_name,Category,sku,unit,reorder_level
P0010,Groceries,Groceries,,239,44
P0011,Toys,Toys,,169,26
P0012,Clothing,Clothing,,49,181
P0013,Clothing,Clothing,,252,120
P0014,Clothing,Clothing,,136,124
P0015,Clothing,Clothing,,185,42
P0016,Clothing,Clothing,,99,175
P0017,Furniture,Furniture,,212,63
P0018,Groceries,Groceries,,41,163
P0019,Toys,Toys,,119,28
P0020,Toys,Toys,,5,196
P0001,Furniture,Furniture,,169,58
P0002,Electronics,Electronics,,173,38
P0003,Groceries,Groceries,,146,52
P0004,Electronics,Electronics,,161,55
P0005,Electronics,Electronics,,157,47
P0006,Electronics,Electronics,,79,180
P0007,Toys,Toys,,121,180
P0008,Electronics,Electronics,,283,106
P0009,Electronics,Electronics,,165,179
P0010,Furniture,Furniture,,58,32
P0011,Furniture,Furniture,,165,131
P0012,Clothing,Clothing,,9,120
P0013,Groceries,Groceries,,292,123
P0014,Electronics,Electronics,,298,52
P0015,Furniture,Furniture,,39,155
P0016,Clothing,Clothing,,212,136
P0017,Toys,Toys,,222,174
P0018,Clothing,Clothing,,277,109
P0019,Toys,Toys,,193,41
P0020,Furniture,Furniture,,182,180
P0001,Clothing,Clothing,,81,132
P0002,Furniture,Furniture,,110,67
P0003,Clothing,Clothing,,123,99
P0004,Furniture,Furniture,,122,53
P0005,Toys,Toys,,90,106
P0006,Groceries,Groceries,,28,184
P0007,Toys,Toys,,0,180
P0008,Furniture,Furniture,,69,169
P0009,Toys,Toys,,368,200
P0010,Toys,Toys,,58,174
P0011,Clothing,Clothing,,182,189
P0012,Toys,Toys,,309,34
P0013,Toys,Toys,,75,191
P0014,Groceries,Groceries,,52,31
P0015,Toys,Toys,,81,53
P0016,Clothing,Clothing,,265,122
P0017,Toys,Toys,,382,80
P0018,Furniture,Furniture,,300,142
P0019,Groceries,Groceries,,42,97
P0020,Toys,Toys,,168,142
P0001,Toys,Toys,,98,182
P0002,Groceries,Groceries,,33,188
P0003,Groceries,Groceries,,159,84
P0004,Groceries,Groceries,,88,166
P0005,Furniture,Furniture,,216,101
P0006,Toys,Toys,,38,145
P0007,Electronics,Electronics,,337,125
P0008,Furniture,Furniture,,1,162
P0009,Groceries,Groceries,,328,35
P0010,Clothing,Clothing,,139,177
P0011,Clothing,Clothing,,58,158
P0012,Furniture,Furniture,,23,144
P0013,Clothing,Clothing,,16,135
P0014,Furniture,Furniture,,12,43
P0015,Furniture,Furniture,,43,98
P0016,Electronics,Electronics,,310,81
P0017,Toys,Toys,,91,109
P0018,Electronics,Electronics,,49,141
P0019,Clothing,Clothing,,140,56
P0020,Groceries,Groceries,,207,81
P0001,Toys,Toys,,222,64
P0002,Furniture,Furniture,,63,38
P0003,Toys,Toys,,63,105
P0004,Groceries,Groceries,,26,157
P0005,Toys,Toys,,112,69
P0006,Groceries,Groceries,,20,102
P0007,Toys,Toys,,113,58
P0008,Clothing,Clothing,,125,122
P0009,Groceries,Groceries,,82,68
P0010,Electronics,Electronics,,432,170
P0011,Electronics,Electronics,,235,190
P0012,Toys,Toys,,64,97
P0013,Furniture,Furniture,,147,184
P0014,Electronics,Electronics,,31,105
P0015,Clothing,Clothing,,391,36
P0016,Groceries,Groceries,,58,122
P0017,Clothing,Clothing,,22,102
P0018,Groceries,Groceries,,35,39
P0019,Groceries,Groceries,,417,189
P0020,Electronics,Electronics,,148,79
P0001,Toys,Toys,,174,56
P0002,Toys,Toys,,3,172
P0003,Electronics,Electronics,,80,140
P0004,Groceries,Groceries,,268,61
P0005,Clothing,Clothing,,88,75
P0006,Furniture,Furniture,,154,110
P0007,Clothing,Clothing,,109,103
P0008,Clothing,Clothing,,18,109
P0009,Groceries,Groceries,,181,191
P0010,Toys,Toys,,31,41
P0011,Groceries,Groceries,,60,155
P0012,Toys,Toys,,117,76
P0013,Toys,Toys,,50,37
P0014,Furniture,Furniture,,311,81
P0015,Electronics,Electronics,,26,65
P0016,Clothing,Clothing,,5,74
P0017,Groceries,Groceries,,14,154
P0018,Toys,Toys,,111,21
P0019,Furniture,Furniture,,300,52
P0020,Electronics,Electronics,,97,92
P0001,Groceries,Groceries,,52,108
P0002,Electronics,Electronics,,15,80
P0003,Furniture,Furniture,,422,109
P0004,Clothing,Clothing,,221,86
P0005,Furniture,Furniture,,195,36
P0006,Groceries,Groceries,,11,53
P0007,Groceries,Groceries,,236,187
P0008,Groceries,Groceries,,172,158
P0009,Groceries,Groceries,,85,94
P0010,Electronics,Electronics,,99,76
P0011,Furniture,Furniture,,38,109
P0012,Clothing,Clothing,,187,79
P0013,Toys,Toys,,221,112
P0014,Electronics,Electronics,,102,31
P0015,Toys,Toys,,259,101
P0016,Electronics,Electronics,,157,156
P0017,Groceries,Groceries,,70,33
P0018,Electronics,Electronics,,424,194
P0019,Clothing,Clothing,,49,199
P0020,Electronics,Electronics,,36,117
P0001,Groceries,Groceries,,190,133
P0002,Toys,Toys,,78,134
P0003,Clothing,Clothing,,374,131
P0004,Furniture,Furniture,,309,200
P0005,Electronics,Electronics,,14,138
P0006,Clothing,Clothing,,269,159
P0007,Electronics,Electronics,,2,43
P0008,Furniture,Furniture,,344,151
P0009,Groceries,Groceries,,80,102
P0010,Electronics,Electronics,,114,32
P0011,Toys,Toys,,26,161
P0012,Clothing,Clothing,,124,139
P0013,Electronics,Electronics,,65,115
P0014,Electronics,Electronics,,66,135
P0015,Toys,Toys,,61,197
P0016,Clothing,Clothing,,113,173
P0017,Groceries,Groceries,,156,106
P0018,Furniture,Furniture,,42,66
P0019,Furniture,Furniture,,130,135
P0020,Electronics,Electronics,,184,166
P0001,Groceries,Groceries,,283,148
P0002,Toys,Toys,,354,139
P0003,Toys,Toys,,113,122
P0004,Clothing,Clothing,,63,100
P0005,Groceries,Groceries,,343,194
P0006,Electronics,Electronics,,10,61
P0007,Groceries,Groceries,,339,150
P0008,Electronics,Electronics,,23,43
P0009,Furniture,Furniture,,405,76
P0010,Toys,Toys,,70,160
P0011,Electronics,Electronics,,73,104
P0012,Electronics,Electronics,,65,114
P0013,Clothing,Clothing,,70,98
P0014,Clothing,Clothing,,75,69
P0015,Clothing,Clothing,,98,102
P0016,Toys,Toys,,84,119
P0017,Electronics,Electronics,,398,79
P0018,Toys,Toys,,162,34
P0019,Groceries,Groceries,,102,76
P0020,Clothing,Clothing,,57,20
P0001,Clothing,Clothing,,70,99
P0002,Furniture,Furniture,,67,181
P0003,Groceries,Groceries,,42,143
P0004,Furniture,Furniture,,67,166
P0005,Furniture,Furniture,,84,188
P0006,Clothing,Clothing,,17,173
P0007,Groceries,Groceries,,47,32
P0008,Clothing,Clothing,,133,196
P0009,Clothing,Clothing,,43,138
P0010,Furniture,Furniture,,93,138
P0011,Clothing,Clothing,,232,85
P0012,Furniture,Furniture,,10,158
P0013,Clothing,Clothing,,2,113
P0014,Furniture,Furniture,,287,113
P0015,Furniture,Furniture,,160,183
P0016,Furniture,Furniture,,43,103
P0017,Clothing,Clothing,,166,146
P0018,Electronics,Electronics,,50,153
P0019,Electronics,Electronics,,60,143
P0020,Electronics,Electronics,,58,28
P0001,Toys,Toys,,76,112
P0002,Clothing,Clothing,,249,191
P0003,Electronics,Electronics,,15,182
P0004,Furniture,Furniture,,53,63
P0005,Furniture,Furniture,,150,186
P0006,Clothing,Clothing,,150,149
P0007,Toys,Toys,,66,137
P0008,Groceries,Groceries,,237,138
P0009,Furniture,Furniture,,43,196
P0010,Toys,Toys,,198,77
P0011,Electronics,Electronics,,26,149
P0012,Toys,Toys,,120,99
P0013,Groceries,Groceries,,28,148
P0014,Groceries,Groceries,,1,169
P0015,Clothing,Clothing,,85,195
P0016,Furniture,Furniture,,13,38
P0017,Toys,Toys,,94,112
P0018,Clothing,Clothing,,131,182
P0019,Clothing,Clothing,,62,166
P0020,Electronics,Electronics,,418,24
P0001,Electronics,Electronics,,300,29
P0002,Groceries,Groceries,,291,96
P0003,Groceries,Groceries,,298,63
P0004,Groceries,Groceries,,42,23
P0005,Groceries,Groceries,,70,180
P0006,Electronics,Electronics,,46,160
P0007,Electronics,Electronics,,261,105
P0008,Furniture,Furniture,,121,145
P0009,Electronics,Electronics,,24,148
P0010,Electronics,Electronics,,28,109
P0011,Toys,Toys,,73,68
P0012,Clothing,Clothing,,25,145
P0013,Clothing,Clothing,,15,147
P0014,Furniture,Furniture,,43,63
P0015,Toys,Toys,,315,181
P0016,Electronics,Electronics,,17,45
P0017,Furniture,Furniture,,51,191
P0018,Furniture,Furniture,,56,62
P0019,Furniture,Furniture,,56,45
P0020,Groceries,Groceries,,88,151
P0001,Electronics,Electronics,,32,66
P0002,Clothing,Clothing,,110,143
P0003,Toys,Toys,,86,105
P0004,Groceries,Groceries,,234,41
P0005,Toys,Toys,,97,27
P0006,Furniture,Furniture,,290,65
P0007,Toys,Toys,,114,34
P0008,Electronics,Electronics,,105,171
P0009,Groceries,Groceries,,42,42
P0010,Electronics,Electronics,,329,188
P0011,Groceries,Groceries,,241,89
P0012,Furniture,Furniture,,36,145
P0013,Clothing,Clothing,,129,39
P0014,Electronics,Electronics,,178,130
P0015,Toys,Toys,,93,123
P0016,Electronics,Electronics,,18,198
P0017,Groceries,Groceries,,221,48
P0018,Groceries,Groceries,,132,109
P0019,Toys,Toys,,279,120
P0020,Groceries,Groceries,,80,145
P0001,Furniture,Furniture,,102,149
P0002,Groceries,Groceries,,371,174
P0003,Clothing,Clothing,,60,35
P0004,Clothing,Clothing,,5,165
P0005,Toys,Toys,,293,109
P0006,Toys,Toys,,224,86
P0007,Electronics,Electronics,,243,193
P0008,Toys,Toys,,4,195
P0009,Clothing,Clothing,,312,200
P0010,Clothing,Clothing,,73,103
P0011,Toys,Toys,,202,76
P0012,Clothing,Clothing,,318,122
P0013,Groceries,Groceries,,151,34
P0014,Clothing,Clothing,,428,146
P0015,Groceries,Groceries,,99,194
P0016,Groceries,Groceries,,303,164
P0017,Furniture,Furniture,,221,158
P0018,Clothing,Clothing,,98,77
P0019,Electronics,Electronics,,7,151
P0020,Electronics,Electronics,,129,37
P0001,Groceries,Groceries,,225,60
P0002,Electronics,Electronics,,142,23
P0003,Furniture,Furniture,,41,57
P0004,Furniture,Furniture,,111,38
P0005,Furniture,Furniture,,181,71
P0006,Clothing,Clothing,,126,156
P0007,Toys,Toys,,247,77
P0008,Groceries,Groceries,,31,84
P0009,Groceries,Groceries,,67,31
P0010,Toys,Toys,,169,70
P0011,Furniture,Furniture,,44,55
P0012,Electronics,Electronics,,9,173
P0013,Groceries,Groceries,,46,66
P0014,Clothing,Clothing,,121,63
P0015,Clothing,Clothing,,158,170
P0016,Clothing,Clothing,,62,106
P0017,Groceries,Groceries,,113,42
P0018,Groceries,Groceries,,31,51
P0019,Toys,Toys,,19,105
P0020,Toys,Toys,,436,182
P0001,Toys,Toys,,346,167
P0002,Furniture,Furniture,,62,200
P0003,Clothing,Clothing,,74,153
P0004,Groceries,Groceries,,50,58
P0005,Furniture,Furniture,,53,97
P0006,Electronics,Electronics,,69,185
P0007,Clothing,Clothing,,56,98
P0008,Clothing,Clothing,,41,35
P0009,Toys,Toys,,108,190
P0010,Electronics,Electronics,,8,187
P0011,Clothing,Clothing,,61,34
P0012,Groceries,Groceries,,4,162
P0013,Furniture,Furniture,,107,46
P0014,Groceries,Groceries,,14,56
P0015,Clothing,Clothing,,65,178
P0016,Furniture,Furniture,,42,41
P0017,Groceries,Groceries,,209,64
P0018,Groceries,Groceries,,132,83
P0019,Groceries,Groceries,,26,21
P0020,Electronics,Electronics,,210,135
P0001,Clothing,Clothing,,12,170
P0002,Electronics,Electronics,,42,133
P0003,Electronics,Electronics,,160,136
P0004,Electronics,Electronics,,197,85
P0005,Toys,Toys,,206,100
P0006,Groceries,Groceries,,77,116
P0007,Toys,Toys,,81,67
P0008,Furniture,Furniture,,46,87
P0009,Furniture,Furniture,,293,86
P0010,Electronics,Electronics,,56,22
P0011,Toys,Toys,,70,114
P0012,Electronics,Electronics,,11,129
P0013,Toys,Toys,,286,185
P0014,Groceries,Groceries,,111,192
P0015,Electronics,Electronics,,62,90
P0016,Clothing,Clothing,,28,47
P0017,Clothing,Clothing,,17,126
P0018,Clothing,Clothing,,225,134
P0019,Toys,Toys,,200,84
P0020,Groceries,Groceries,,247,77
P0001,Furniture,Furniture,,236,60
P0002,Groceries,Groceries,,213,37
P0003,Electronics,Electronics,,188,147
P0004,Electronics,Electronics,,136,20
P0005,Toys,Toys,,62,69
P0006,Clothing,Clothing,,21,78
P0007,Clothing,Clothing,,19,176
P0008,Electronics,Electronics,,385,106
P0009,Groceries,Groceries,,123,183
P0010,Furniture,Furniture,,116,141
P0011,Toys,Toys,,105,44
P0012,Toys,Toys,,158,136
P0013,Electronics,Electronics,,12,31
P0014,Electronics,Electronics,,169,79
P0015,Clothing,Clothing,,100,186
P0016,Clothing,Clothing,,56,26
P0017,Electronics,Electronics,,144,110
P0018,Toys,Toys,,44,127
P0019,Clothing,Clothing,,11,63
P0020,Toys,Toys,,19,110
P0001,Toys,Toys,,275,47
P0002,Groceries,Groceries,,28,105
P0003,Electronics,Electronics,,162,47
P0004,Groceries,Groceries,,156,100
P0005,Toys,Toys,,83,27
P0006,Electronics,Electronics,,164,44
P0007,Furniture,Furniture,,210,140
P0008,Toys,Toys,,262,182
P0009,Furniture,Furniture,,12,23
P0010,Furniture,Furniture,,125,80
P0011,Clothing,Clothing,,326,137
P0012,Groceries,Groceries,,136,54
P0013,Groceries,Groceries,,193,174
P0014,Clothing,Clothing,,71,130
P0015,Furniture,Furniture,,263,74
P0016,Groceries,Groceries,,8,70
P0017,Electronics,Electronics,,95,23
P0018,Groceries,Groceries,,369,179
P0019,Furniture,Furniture,,86,47
P0020,Clothing,Clothing,,110,138
P0001,Clothing,Clothing,,151,84
P0002,Toys,Toys,,137,178
P0003,Clothing,Clothing,,51,139
P0004,Furniture,Furniture,,283,40
P0005,Clothing,Clothing,,93,101
P0006,Clothing,Clothing,,298,124
P0007,Furniture,Furniture,,88,151
P0008,Clothing,Clothing,,82,105
P0009,Groceries,Groceries,,264,77
P0010,Electronics,Electronics,,152,85
P0011,Groceries,Groceries,,96,155
P0012,Furniture,Furniture,,211,159
P0013,Toys,Toys,,59,138
P0014,Electronics,Electronics,,23,128
P0015,Groceries,Groceries,,114,102
P0016,Clothing,Clothing,,3,37
P0017,Toys,Toys,,36,172
P0018,Groceries,Groceries,,84,28
P0019,Electronics,Electronics,,239,76
P0020,Electronics,Electronics,,227,115
P0001,Electronics,Electronics,,58,83
P0002,Toys,Toys,,188,143
P0003,Furniture,Furniture,,21,200
P0004,Furniture,Furniture,,35,26
P0005,Furniture,Furniture,,145,189
P0006,Furniture,Furniture,,205,191
P0007,Furniture,Furniture,,77,88
P0008,Furniture,Furniture,,330,99
P0009,Clothing,Clothing,,198,115
P0010,Electronics,Electronics,,72,176
P0011,Electronics,Electronics,,177,154
P0012,Groceries,Groceries,,55,143
P0013,Electronics,Electronics,,115,100
P0014,Groceries,Groceries,,46,131
P0015,Groceries,Groceries,,117,47
P0016,Clothing,Clothing,,263,85
P0017,Groceries,Groceries,,78,197
P0018,Electronics,Electronics,,33,25
P0019,Toys,Toys,,134,79
P0020,Groceries,Groceries,,13,135
P0001,Electronics,Electronics,,315,167
P0002,Clothing,Clothing,,152,175
P0003,Groceries,Groceries,,242,95
P0004,Electronics,Electronics,,205,91
P0005,Groceries,Groceries,,297,34
P0006,Groceries,Groceries,,139,26
P0007,Furniture,Furniture,,65,124
P0008,Clothing,Clothing,,0,116
P0009,Furniture,Furniture,,422,188
P0010,Clothing,Clothing,,330,158
P0011,Furniture,Furniture,,40,22
P0012,Groceries,Groceries,,12,138
P0013,Furniture,Furniture,,15,174
P0014,Furniture,Furniture,,133,107
P0015,Electronics,Electronics,,7,97
P0016,Groceries,Groceries,,198,21
P0017,Clothing,Clothing,,131,73
P0018,Toys,Toys,,73,37
P0019,Toys,Toys,,234,66
P0020,Toys,Toys,,237,86
P0001,Furniture,Furniture,,81,122
P0002,Toys,Toys,,251,188
P0003,Groceries,Groceries,,52,154
P0004,Groceries,Groceries,,120,172
P0005,Groceries,Groceries,,32,63
P0006,Clothing,Clothing,,82,157
P0007,Groceries,Groceries,,126,111
P0008,Electronics,Electronics,,169,189
P0009,Toys,Toys,,84,23
P0010,Furniture,Furniture,,19,75
P0011,Electronics,Electronics,,109,70
P0012,Groceries,Groceries,,34,171
P0013,Electronics,Electronics,,33,98
P0014,Clothing,Clothing,,307,150
P0015,Furniture,Furniture,,278,112
P0016,Clothing,Clothing,,93,91
P0017,Toys,Toys,,144,155
P0018,Clothing,Clothing,,173,183
P0019,Toys,Toys,,47,160
P0020,Electronics,Electronics,,65,197
P0001,Electronics,Electronics,,127,156
P0002,Toys,Toys,,130,157
P0003,Groceries,Groceries,,380,21
P0004,Furniture,Furniture,,4,179
P0005,Toys,Toys,,65,74
P0006,Electronics,Electronics,,15,143
P0007,Clothing,Clothing,,101,84
P0008,Furniture,Furniture,,104,175
P0009,Electronics,Electronics,,61,187
P0010,Furniture,Furniture,,131,39
P0011,Furniture,Furniture,,52,34
P0012,Furniture,Furniture,,294,65
P0013,Furniture,Furniture,,129,60
P0014,Groceries,Groceries,,11,112
P0015,Toys,Toys,,68,122
P0016,Electronics,Electronics,,117,49
P0017,Toys,Toys,,173,129
P0018,Furniture,Furniture,,139,137
P0019,Toys,Toys,,247,137
P0020,Clothing,Clothing,,177,183
P0001,Groceries,Groceries,,44,139
P0002,Clothing,Clothing,,66,39
P0003,Furniture,Furniture,,73,92
P0004,Electronics,Electronics,,261,135
P0005,Toys,Toys,,64,188
P0006,Furniture,Furniture,,261,75
P0007,Clothing,Clothing,,74,97
P0008,Clothing,Clothing,,229,111
P0009,Clothing,Clothing,,20,175
P0010,Electronics,Electronics,,156,100
P0011,Groceries,Groceries,,290,73
P0012,Electronics,Electronics,,70,21
P0013,Clothing,Clothing,,276,53
P0014,Furniture,Furniture,,109,197
P0015,Electronics,Electronics,,111,172
P0016,Furniture,Furniture,,173,178
P0017,Toys,Toys,,97,102
P0018,Furniture,Furniture,,71,88
P0019,Furniture,Furniture,,16,133
P0020,Furniture,Furniture,,196,171
P0001,Electronics,Electronics,,174,176
P0002,Furniture,Furniture,,92,22
P0003,Furniture,Furniture,,19,58
P0004,Furniture,Furniture,,184,36
P0005,Toys,Toys,,362,111
P0006,Electronics,Electronics,,77,61
P0007,Furniture,Furniture,,193,171
P0008,Furniture,Furniture,,302,54
P0009,Clothing,Clothing,,56,103
P0010,Groceries,Groceries,,61,39
P0011,Furniture,Furniture,,6,80
P0012,Clothing,Clothing,,230,69
P0013,Clothing,Clothing,,184,62
P0014,Groceries,Groceries,,341,166
P0015,Toys,Toys,,4,146
P0016,Toys,Toys,,54,197
P0017,Groceries,Groceries,,64,22
P0018,Toys,Toys,,77,23
P0019,Toys,Toys,,191,80
P0020,Groceries,Groceries,,12,185
P0001,Furniture,Furniture,,9,37
P0002,Clothing,Clothing,,35,198
P0003,Clothing,Clothing,,118,164
P0004,Toys,Toys,,355,57
P0005,Furniture,Furniture,,332,193
P0006,Clothing,Clothing,,44,57
P0007,Furniture,Furniture,,11,102
P0008,Groceries,Groceries,,94,188
P0009,Clothing,Clothing,,312,47
P0010,Toys,Toys,,66,184
P0011,Groceries,Groceries,,1,21
P0012,Electronics,Electronics,,55,59
P0013,Groceries,Groceries,,317,129
P0014,Furniture,Furniture,,49,188
P0015,Toys,Toys,,135,53
P0016,Furniture,Furniture,,129,198
P0017,Toys,Toys,,50,188
P0018,Furniture,Furniture,,329,44
P0019,Toys,Toys,,55,99
P0020,Groceries,Groceries,,421,82
P0001,Toys,Toys,,50,33
P0002,Clothing,Clothing,,35,74
P0003,Clothing,Clothing,,98,51
P0004,Electronics,Electronics,,360,71
P0005,Electronics,Electronics,,49,37
P0006,Clothing,Clothing,,7,75
P0007,Clothing,Clothing,,39,165
P0008,Toys,Toys,,261,109
P0009,Groceries,Groceries,,136,48
P0010,Toys,Toys,,115,182
P0011,Electronics,Electronics,,24,165
P0012,Furniture,Furniture,,68,156
P0013,Toys,Toys,,190,110
P0014,Furniture,Furniture,,143,176
P0015,Toys,Toys,,179,44
P0016,Clothing,Clothing,,302,130
P0017,Furniture,Furniture,,144,64
P0018,Electronics,Electronics,,197,91
P0019,Clothing,Clothing,,94,125
P0020,Toys,Toys,,285,161
P0001,Clothing,Clothing,,393,69
P0002,Toys,Toys,,239,106
P0003,Clothing,Clothing,,87,168
P0004,Toys,Toys,,46,147
P0005,Electronics,Electronics,,16,128
P0006,Groceries,Groceries,,6,196
P0007,Toys,Toys,,168,54
P0008,Toys,Toys,,224,143
P0009,Toys,Toys,,78,61
P0010,Toys,Toys,,112,69
P0011,Toys,Toys,,163,35
P0012,Toys,Toys,,57,145
P0013,Groceries,Groceries,,286,167
P0014,Furniture,Furniture,,99,145
P0015,Toys,Toys,,187,137
P0016,Groceries,Groceries,,372,192
P0017,Furniture,Furniture,,96,49
P0018,Groceries,Groceries,,3,89
P0019,Clothing,Clothing,,176,49
P0020,Toys,Toys,,155,49
P0001,Electronics,Electronics,,171,45
P0002,Toys,Toys,,122,33
P0003,Clothing,Clothing,,122,170
P0004,Toys,Toys,,178,162
P0005,Electronics,Electronics,,146,93
P0006,Clothing,Clothing,,157,134
P0007,Clothing,Clothing,,85,63
P0008,Toys,Toys,,40,138
P0009,Clothing,Clothing,,117,177
P0010,Furniture,Furniture,,85,197
P0011,Electronics,Electronics,,42,185
P0012,Clothing,Clothing,,397,36
P0013,Furniture,Furniture,,281,79
P0014,Clothing,Clothing,,286,99
P0015,Toys,Toys,,84,181
P0016,Clothing,Clothing,,44,87
P0017,Clothing,Clothing,,166,114
P0018,Electronics,Electronics,,32,132
P0019,Groceries,Groceries,,17,22
P0020,Clothing,Clothing,,177,195
P0001,Clothing,Clothing,,241,74
P0002,Clothing,Clothing,,65,33
P0003,Groceries,Groceries,,44,79
P0004,Furniture,Furniture,,232,100
P0005,Electronics,Electronics,,201,97
P0006,Toys,Toys,,302,65
P0007,Furniture,Furniture,,147,192
P0008,Electronics,Electronics,,241,109
P0009,Clothing,Clothing,,74,103
P0010,Electronics,Electronics,,315,92
P0011,Furniture,Furniture,,177,169
P0012,Groceries,Groceries,,238,135
P0013,Toys,Toys,,114,91
P0014,Groceries,Groceries,,19,196
P0015,Furniture,Furniture,,86,111
P0016,Furniture,Furniture,,58,40
P0017,Toys,Toys,,21,78
P0018,Electronics,Electronics,,95,164
P0019,Furniture,Furniture,,41,61
P0020,Toys,Toys,,49,44
P0001,Groceries,Groceries,,317,92
P0002,Toys,Toys,,86,189
P0003,Electronics,Electronics,,99,119
P0004,Furniture,Furniture,,50,135
P0005,Groceries,Groceries,,122,147
P0006,Toys,Toys,,74,88
P0007,Clothing,Clothing,,391,84
P0008,Toys,Toys,,244,106
P0009,Groceries,Groceries,,204,170
P0010,Toys,Toys,,9,72
P0011,Electronics,Electronics,,70,98
P0012,Furniture,Furniture,,82,152
P0013,Toys,Toys,,18,139
P0014,Furniture,Furniture,,29,134
P0015,Groceries,Groceries,,471,87
P0016,Groceries,Groceries,,14,157
P0017,Electronics,Electronics,,20,176
P0018,Electronics,Electronics,,105,82
P0019,Toys,Toys,,65,198
P0020,Clothing,Clothing,,34,107
P0001,Toys,Toys,,183,155
P0002,Electronics,Electronics,,71,189
P0003,Furniture,Furniture,,68,109
P0004,Furniture,Furniture,,115,70
P0005,Electronics,Electronics,,71,25
P0006,Furniture,Furniture,,447,131
P0007,Clothing,Clothing,,19,185
